,revision_id,article_quality_est,article_name,country,geographic region,population
18546,707350275.0,Stub,Bjarne Møgelhøj,Denmark,NORTHERN EUROPE,5829000.0
18547,707597496.0,Stub,Harald Scavenius,Denmark,NORTHERN EUROPE,5829000.0
18548,707598252.0,Stub,Kjeld Olesen,Denmark,NORTHERN EUROPE,5829000.0
18549,707659333.0,Stub,Karl Kristian Steincke,Denmark,NORTHERN EUROPE,5829000.0
18550,708979003.0,Stub,Hans Tabor,Denmark,NORTHERN EUROPE,5829000.0
18551,709346986.0,Start,Laust Jevsen Moltesen,Denmark,NORTHERN EUROPE,5829000.0
18552,710058284.0,Stub,Poul Weber,Denmark,NORTHERN EUROPE,5829000.0
18553,711281453.0,Stub,Urban Hansen,Denmark,NORTHERN EUROPE,5829000.0
18554,711281790.0,Stub,Egon Weidekamp,Denmark,NORTHERN EUROPE,5829000.0
18555,711282856.0,Stub,Hans Peter Sørensen,Denmark,NORTHERN EUROPE,5829000.0
18556,711285107.0,Stub,Mikkel Warming,Denmark,NORTHERN EUROPE,5829000.0
18557,711298381.0,Stub,Herluf Zahle,Denmark,NORTHERN EUROPE,5829000.0
18558,711874950.0,Stub,Edvard Sørensen,Denmark,NORTHERN EUROPE,5829000.0
18559,712989735.0,Stub,Christian Christophersen Sehested,Denmark,NORTHERN EUROPE,5829000.0
18560,713019122.0,Stub,Otto Joachim Moltke,Denmark,NORTHERN EUROPE,5829000.0
18561,713509441.0,Stub,Bertel Dahlgaard,Denmark,NORTHERN EUROPE,5829000.0
18562,714507412.0,Stub,Carl Christian Vilhelm Liebe,Denmark,NORTHERN EUROPE,5829000.0
18563,714525339.0,Stub,Hans Nicolai Hansen,Denmark,NORTHERN EUROPE,5829000.0
18564,714648680.0,Stub,Per Carlsen (diplomat),Denmark,NORTHERN EUROPE,5829000.0
18565,715273155.0,Start,Carsten Staur,Denmark,NORTHERN EUROPE,5829000.0
18566,715490796.0,Stub,Balzer Jacobsen,Denmark,NORTHERN EUROPE,5829000.0
18567,715946020.0,Stub,Otto Scavenius,Denmark,NORTHERN EUROPE,5829000.0
18568,715955205.0,Start,Sigurd Ømann,Denmark,NORTHERN EUROPE,5829000.0
18569,716568314.0,Stub,Ivar Hansen,Denmark,NORTHERN EUROPE,5829000.0
18570,717399728.0,Start,Per Federspiel,Denmark,NORTHERN EUROPE,5829000.0
18571,717545898.0,Stub,Arne Rolighed,Denmark,NORTHERN EUROPE,5829000.0
18572,718126121.0,Stub,Kurt Hockerup,Denmark,NORTHERN EUROPE,5829000.0
18573,719006459.0,Stub,Adolph Sigfried von der Osten,Denmark,NORTHERN EUROPE,5829000.0
18574,719160470.0,Stub,Frederik Carl Gram Schrøder,Denmark,NORTHERN EUROPE,5829000.0
18575,719253459.0,Stub,Enevold Sørensen,Denmark,NORTHERN EUROPE,5829000.0
18576,720887583.0,Stub,Ole Espersen,Denmark,NORTHERN EUROPE,5829000.0
18577,721303811.0,Stub,Ingeborg Hansen,Denmark,NORTHERN EUROPE,5829000.0
18578,722095518.0,Stub,Ole Stavad,Denmark,NORTHERN EUROPE,5829000.0
18579,722784593.0,Stub,Óli Niklái Skaalum,Denmark,NORTHERN EUROPE,5829000.0
18580,722785100.0,Stub,Christian Ludvig Johannesen,Denmark,NORTHERN EUROPE,5829000.0
18581,723970510.0,Stub,H.C. Østerby,Denmark,NORTHERN EUROPE,5829000.0
18582,724259954.0,Start,Símun Petur Zachariasen,Denmark,NORTHERN EUROPE,5829000.0
18583,724263248.0,Stub,Svend Aage Jensby,Denmark,NORTHERN EUROPE,5829000.0
18584,724620220.0,Stub,Álvur Zachariasen,Denmark,NORTHERN EUROPE,5829000.0
18585,724630451.0,Stub,Finn Olav Gundelach,Denmark,NORTHERN EUROPE,5829000.0
18586,725125295.0,Start,Ludvig Holstein-Ledreborg,Denmark,NORTHERN EUROPE,5829000.0
18587,725675868.0,Stub,Egon Jakobsen,Denmark,NORTHERN EUROPE,5829000.0
18588,729568223.0,Stub,Svend Haugaard,Denmark,NORTHERN EUROPE,5829000.0
18589,729729123.0,Stub,Johan Gunder Adler,Denmark,NORTHERN EUROPE,5829000.0
18590,730034768.0,Start,Wolfgang von Haffner,Denmark,NORTHERN EUROPE,5829000.0
18591,732615415.0,Stub,Hannibal Sehested (council president),Denmark,NORTHERN EUROPE,5829000.0
18592,735281835.0,Stub,Christian Rantzau,Denmark,NORTHERN EUROPE,5829000.0
18593,735541155.0,Start,Conrad von Reventlow,Denmark,NORTHERN EUROPE,5829000.0
18594,736986163.0,Stub,Kenneth Kristensen Berth,Denmark,NORTHERN EUROPE,5829000.0
18595,737045867.0,Start,Poul Christian Stemann,Denmark,NORTHERN EUROPE,5829000.0
18596,738598153.0,Stub,Viggo Christensen,Denmark,NORTHERN EUROPE,5829000.0
18597,742094920.0,Stub,Poul Nielson,Denmark,NORTHERN EUROPE,5829000.0
18598,742131289.0,Start,Frank Jensen,Denmark,NORTHERN EUROPE,5829000.0
18599,743812351.0,Stub,Jørgen Olufsen,Denmark,NORTHERN EUROPE,5829000.0
18600,744433535.0,Stub,Hans Lynge,Denmark,NORTHERN EUROPE,5829000.0
18601,745220981.0,Stub,Tove Fergo,Denmark,NORTHERN EUROPE,5829000.0
18602,745794080.0,Stub,Paramount chieftain,Denmark,NORTHERN EUROPE,5829000.0
18603,747980221.0,Stub,Alfred Jensen (politician),Denmark,NORTHERN EUROPE,5829000.0
18604,749675026.0,Stub,Peter Lauritzen,Denmark,NORTHERN EUROPE,5829000.0
18605,750067002.0,Start,Hans Christian Steffensen,Denmark,NORTHERN EUROPE,5829000.0
18606,750290559.0,Stub,Isabella Arendt Laursen,Denmark,NORTHERN EUROPE,5829000.0
18607,751194659.0,Stub,Bodil Kornbek,Denmark,NORTHERN EUROPE,5829000.0
18608,753712636.0,Stub,Christian Mejdahl,Denmark,NORTHERN EUROPE,5829000.0
18609,754933834.0,Stub,Poul Søgaard,Denmark,NORTHERN EUROPE,5829000.0
18610,755259566.0,Stub,Ulrik Adolf Holstein,Denmark,NORTHERN EUROPE,5829000.0
18611,756223583.0,Stub,Dan Michael Knudsen,Denmark,NORTHERN EUROPE,5829000.0
18612,756654571.0,Start,Birthe Rønn Hornbech,Denmark,NORTHERN EUROPE,5829000.0
18613,756654575.0,Stub,Brian Mikkelsen,Denmark,NORTHERN EUROPE,5829000.0
18614,756654582.0,Stub,Carsten Hansen (politician),Denmark,NORTHERN EUROPE,5829000.0
18615,756654658.0,Stub,Hans Christian Schmidt,Denmark,NORTHERN EUROPE,5829000.0
18616,756654798.0,Stub,Jakob Axel Nielsen,Denmark,NORTHERN EUROPE,5829000.0
18617,756654980.0,Start,Martin Geertsen,Denmark,NORTHERN EUROPE,5829000.0
18618,756655110.0,Start,Mette Gjerskov,Denmark,NORTHERN EUROPE,5829000.0
18619,756655128.0,Stub,Morten Bødskov,Denmark,NORTHERN EUROPE,5829000.0
18620,756793961.0,Stub,Eva Kjer Hansen,Denmark,NORTHERN EUROPE,5829000.0
18621,756794869.0,Stub,Gitte Lillelund Bech,Denmark,NORTHERN EUROPE,5829000.0
18622,757102962.0,Start,Aaja Chemnitz Larsen,Denmark,NORTHERN EUROPE,5829000.0
18623,757251965.0,Stub,Fanny Jensen,Denmark,NORTHERN EUROPE,5829000.0
18624,757540232.0,Stub,Benedikte Kiær,Denmark,NORTHERN EUROPE,5829000.0
18625,757540344.0,Stub,Carina Christensen,Denmark,NORTHERN EUROPE,5829000.0
18626,757563145.0,Start,Helle Degn,Denmark,NORTHERN EUROPE,5829000.0
18627,757563157.0,Start,Henriette Kjær,Denmark,NORTHERN EUROPE,5829000.0
18628,757615256.0,Start,Marianne Jelved,Denmark,NORTHERN EUROPE,5829000.0
18629,757731184.0,Stub,Julius Bomholt,Denmark,NORTHERN EUROPE,5829000.0
18630,758010229.0,Stub,Pia Olsen Dyhr,Denmark,NORTHERN EUROPE,5829000.0
18631,758556843.0,Start,Christine Antorini,Denmark,NORTHERN EUROPE,5829000.0
18632,759454194.0,Start,Nicolai Wammen,Denmark,NORTHERN EUROPE,5829000.0
18633,759481897.0,C,Ritt Bjerregaard,Denmark,NORTHERN EUROPE,5829000.0
18634,760001093.0,Start,Pernille Rosenkrantz-Theil,Denmark,NORTHERN EUROPE,5829000.0
18635,761232713.0,Start,Poul Hansen,Denmark,NORTHERN EUROPE,5829000.0
18636,762684039.0,Stub,Hans Klingenberg,Denmark,NORTHERN EUROPE,5829000.0
18637,764223245.0,Stub,Kristoffer Lynge,Denmark,NORTHERN EUROPE,5829000.0
18638,764600360.0,Stub,Louise Frevert,Denmark,NORTHERN EUROPE,5829000.0
18639,766246874.0,Stub,Sigvard Munk,Denmark,NORTHERN EUROPE,5829000.0
18640,766249161.0,Stub,Lars Engberg,Denmark,NORTHERN EUROPE,5829000.0
18641,766287939.0,Stub,Stig Grenov,Denmark,NORTHERN EUROPE,5829000.0
18642,767371759.0,Stub,Ole Hansen (politician),Denmark,NORTHERN EUROPE,5829000.0
18643,767372036.0,Stub,Anders Nielsen (politician),Denmark,NORTHERN EUROPE,5829000.0
18644,767372249.0,Stub,Christian Sonne,Denmark,NORTHERN EUROPE,5829000.0
18645,767791725.0,Start,Juliane Henningsen,Denmark,NORTHERN EUROPE,5829000.0
18646,769086217.0,Stub,Lene Hansen,Denmark,NORTHERN EUROPE,5829000.0
18647,770612872.0,Stub,Bo Knudsen,Denmark,NORTHERN EUROPE,5829000.0
18648,772053485.0,Start,K. B. Andersen,Denmark,NORTHERN EUROPE,5829000.0
18649,772053530.0,Stub,Alsing Andersen,Denmark,NORTHERN EUROPE,5829000.0
18650,772311953.0,Start,Ulrik Wilbek,Denmark,NORTHERN EUROPE,5829000.0
18651,772390548.0,Stub,Christian Albrecht Bluhme,Denmark,NORTHERN EUROPE,5829000.0
18652,772391047.0,Stub,Peter Georg Bang,Denmark,NORTHERN EUROPE,5829000.0
18653,772391182.0,Stub,Michael Pedersen Friis,Denmark,NORTHERN EUROPE,5829000.0
18654,772392111.0,Stub,Thomas Madsen-Mygdal,Denmark,NORTHERN EUROPE,5829000.0
18655,772949407.0,Stub,Frank Aaen,Denmark,NORTHERN EUROPE,5829000.0
18656,773602945.0,Start,Anker Boye,Denmark,NORTHERN EUROPE,5829000.0
18657,773993189.0,Start,Charlotte Sahl-Madsen,Denmark,NORTHERN EUROPE,5829000.0
18658,775942803.0,Start,Søren Pape Poulsen,Denmark,NORTHERN EUROPE,5829000.0
18659,776481266.0,Start,Jens Kramer Mikkelsen,Denmark,NORTHERN EUROPE,5829000.0
18660,776481984.0,Stub,Jens Pauli Skaalum,Denmark,NORTHERN EUROPE,5829000.0
18661,776539879.0,C,Jesper Langballe,Denmark,NORTHERN EUROPE,5829000.0
18662,776594023.0,Stub,Yildiz Akdogan,Denmark,NORTHERN EUROPE,5829000.0
18663,776932311.0,Stub,John Brædder,Denmark,NORTHERN EUROPE,5829000.0
18664,777288352.0,Stub,Ruth Kristiansen,Denmark,NORTHERN EUROPE,5829000.0
18665,777908594.0,Stub,Kashif Ahmad,Denmark,NORTHERN EUROPE,5829000.0
18666,779225292.0,Stub,Svend Erik Hovmand,Denmark,NORTHERN EUROPE,5829000.0
18667,779225874.0,Start,Ida Auken,Denmark,NORTHERN EUROPE,5829000.0
18668,779770648.0,C,Lise Østergaard,Denmark,NORTHERN EUROPE,5829000.0
18669,780177301.0,C,Poul Michelsen,Denmark,NORTHERN EUROPE,5829000.0
18670,780498898.0,Stub,Troels Lund Poulsen,Denmark,NORTHERN EUROPE,5829000.0
18671,780906726.0,Start,Carl Christian Hall,Denmark,NORTHERN EUROPE,5829000.0
18672,780913123.0,Start,List of Faroese members of the Folketing,Denmark,NORTHERN EUROPE,5829000.0
18673,782531392.0,Stub,Lars Christian Lilleholt,Denmark,NORTHERN EUROPE,5829000.0
18674,782892319.0,Start,Bente Hansen,Denmark,NORTHERN EUROPE,5829000.0
18675,783067500.0,Stub,Mads Pagh Bruun,Denmark,NORTHERN EUROPE,5829000.0
18676,783067519.0,Start,Peter Daniel Bruun,Denmark,NORTHERN EUROPE,5829000.0
18677,783131497.0,Stub,Malou Aamund,Denmark,NORTHERN EUROPE,5829000.0
18678,783202212.0,Stub,Fríðrikur Petersen,Denmark,NORTHERN EUROPE,5829000.0
18679,783468540.0,Stub,Marianne Karlsmose,Denmark,NORTHERN EUROPE,5829000.0
18680,783697738.0,Stub,Poul Møller,Denmark,NORTHERN EUROPE,5829000.0
18681,784316469.0,Start,Edvard Brandes,Denmark,NORTHERN EUROPE,5829000.0
18682,784440138.0,Stub,Erling Olsen,Denmark,NORTHERN EUROPE,5829000.0
18683,784766633.0,Start,Fredrik Bajer,Denmark,NORTHERN EUROPE,5829000.0
18684,785037969.0,Start,Ulla Dahlerup,Denmark,NORTHERN EUROPE,5829000.0
18685,785902480.0,C,Niels Gade,Denmark,NORTHERN EUROPE,5829000.0
18686,786622449.0,Stub,Kjeld Philip,Denmark,NORTHERN EUROPE,5829000.0
18687,786930135.0,Stub,Peter Christian Knudsen,Denmark,NORTHERN EUROPE,5829000.0
18688,786932106.0,C,Bodil Koch,Denmark,NORTHERN EUROPE,5829000.0
18689,787080763.0,Stub,Angaangaq Lyberth,Denmark,NORTHERN EUROPE,5829000.0
18690,787115803.0,C,Peter Brixtofte,Denmark,NORTHERN EUROPE,5829000.0
18691,787267109.0,Start,Henning Matzen,Denmark,NORTHERN EUROPE,5829000.0
18692,787378943.0,B,Nina Bang,Denmark,NORTHERN EUROPE,5829000.0
18693,787406154.0,Stub,Ole Wøhlers Olsen,Denmark,NORTHERN EUROPE,5829000.0
18694,787450369.0,Start,Torie Osborn,Denmark,NORTHERN EUROPE,5829000.0
18695,787475062.0,Start,Ove Rode,Denmark,NORTHERN EUROPE,5829000.0
18696,787507714.0,Stub,Carl Petersen (Danish politician),Denmark,NORTHERN EUROPE,5829000.0
18697,787755638.0,Stub,Hans Engell,Denmark,NORTHERN EUROPE,5829000.0
18698,787987010.0,Start,Ellen Margrethe Løj,Denmark,NORTHERN EUROPE,5829000.0
18699,788025080.0,Stub,Peter Taksøe-Jensen,Denmark,NORTHERN EUROPE,5829000.0
18700,788227132.0,Start,Henri Konow,Denmark,NORTHERN EUROPE,5829000.0
18701,788774876.0,Stub,Thorkild Simonsen,Denmark,NORTHERN EUROPE,5829000.0
18702,788789401.0,Start,Emilie Turunen,Denmark,NORTHERN EUROPE,5829000.0
18703,788789438.0,Start,Jeppe Kofod,Denmark,NORTHERN EUROPE,5829000.0
18704,788789513.0,Start,Rikke Karlsson,Denmark,NORTHERN EUROPE,5829000.0
18705,788789519.0,Stub,Rina Ronja Kari,Denmark,NORTHERN EUROPE,5829000.0
18706,788789541.0,Start,Ulla Tørnæs,Denmark,NORTHERN EUROPE,5829000.0
18707,788789785.0,Stub,Arne Melchior,Denmark,NORTHERN EUROPE,5829000.0
18708,788789816.0,Start,Jens Okking,Denmark,NORTHERN EUROPE,5829000.0
18709,788790105.0,Start,Cay Lembcke,Denmark,NORTHERN EUROPE,5829000.0
18710,788804036.0,Start,Torben Lund,Denmark,NORTHERN EUROPE,5829000.0
18711,789261267.0,Start,Knud Kristensen,Denmark,NORTHERN EUROPE,5829000.0
18712,789332776.0,Start,Astrid Krag,Denmark,NORTHERN EUROPE,5829000.0
18713,789364676.0,C,Peter Adler Alberti,Denmark,NORTHERN EUROPE,5829000.0
18714,789365610.0,Start,Michael Aastrup Jensen,Denmark,NORTHERN EUROPE,5829000.0
18715,789365764.0,Start,Holger Hammerich,Denmark,NORTHERN EUROPE,5829000.0
18716,789366045.0,Stub,Søren Hald Møller,Denmark,NORTHERN EUROPE,5829000.0
18717,789503283.0,Start,Hans Peter Ingerslev,Denmark,NORTHERN EUROPE,5829000.0
18718,789503692.0,Start,Preben Møller Hansen,Denmark,NORTHERN EUROPE,5829000.0
18719,789713145.0,Stub,Jan Trøjborg,Denmark,NORTHERN EUROPE,5829000.0
18720,789713589.0,Stub,Martin Lidegaard,Denmark,NORTHERN EUROPE,5829000.0
18721,789713835.0,Start,Ferdinand Meldahl,Denmark,NORTHERN EUROPE,5829000.0
18722,789714206.0,C,Christian Günther von Bernstorff,Denmark,NORTHERN EUROPE,5829000.0
18723,789714444.0,Stub,Johannes Friis-Skotte,Denmark,NORTHERN EUROPE,5829000.0
18724,789714609.0,Stub,Rasmus Helveg Petersen,Denmark,NORTHERN EUROPE,5829000.0
18725,789714762.0,C,Christian Ditlev Frederik Reventlow,Denmark,NORTHERN EUROPE,5829000.0
18726,789714924.0,Stub,Steen Spore,Denmark,NORTHERN EUROPE,5829000.0
18727,789715190.0,Stub,Christian Ditlev Reventlow (1710–1775),Denmark,NORTHERN EUROPE,5829000.0
18728,789715214.0,Start,Joachim Gersdorff,Denmark,NORTHERN EUROPE,5829000.0
18729,789715670.0,Stub,Jørgen Lykke,Denmark,NORTHERN EUROPE,5829000.0
18730,789716306.0,Start,Jacob Ulfeldt (born 1567),Denmark,NORTHERN EUROPE,5829000.0
18731,789930363.0,C,Thorvald Stauning,Denmark,NORTHERN EUROPE,5829000.0
18732,789930428.0,GA,N. F. S. Grundtvig,Denmark,NORTHERN EUROPE,5829000.0
18733,789931777.0,C,Mogens Lykketoft,Denmark,NORTHERN EUROPE,5829000.0
18734,789932858.0,C,Mariann Fischer Boel,Denmark,NORTHERN EUROPE,5829000.0
18735,789933463.0,Start,Poul Hartling,Denmark,NORTHERN EUROPE,5829000.0
18736,789934229.0,Start,Lars Barfoed,Denmark,NORTHERN EUROPE,5829000.0
18737,789952387.0,C,Asmaa Abdol-Hamid,Denmark,NORTHERN EUROPE,5829000.0
18738,790303786.0,Start,Yvonne Herløv Andersen,Denmark,NORTHERN EUROPE,5829000.0
18739,790418568.0,Stub,Jørgen Jørgensen (politician),Denmark,NORTHERN EUROPE,5829000.0
18740,790422198.0,Start,Birte Weiss,Denmark,NORTHERN EUROPE,5829000.0
18741,790422379.0,Start,Karen Jespersen,Denmark,NORTHERN EUROPE,5829000.0
18742,790423157.0,Start,Karen Ellemann,Denmark,NORTHERN EUROPE,5829000.0
18743,791229061.0,Start,Joachim Godske Moltke,Denmark,NORTHERN EUROPE,5829000.0
18744,791230360.0,Start,Adam Wilhelm Moltke,Denmark,NORTHERN EUROPE,5829000.0
18745,791327502.0,Start,Orla Lehmann,Denmark,NORTHERN EUROPE,5829000.0
18746,791761811.0,Stub,Bo Libergren,Denmark,NORTHERN EUROPE,5829000.0
18747,792115962.0,Stub,Christian Friis Bach,Denmark,NORTHERN EUROPE,5829000.0
18748,792537716.0,Stub,Bjarne Corydon,Denmark,NORTHERN EUROPE,5829000.0
18749,792641952.0,Stub,Kirsten Auken,Denmark,NORTHERN EUROPE,5829000.0
18750,793733139.0,Start,Erik Eriksen,Denmark,NORTHERN EUROPE,5829000.0
18751,795003371.0,Stub,Mimi Jakobsen,Denmark,NORTHERN EUROPE,5829000.0
18752,795043601.0,Start,Claus Hjort Frederiksen,Denmark,NORTHERN EUROPE,5829000.0
18753,795182747.0,C,Connie Hedegaard,Denmark,NORTHERN EUROPE,5829000.0
18754,796435953.0,Stub,Karl Skytte,Denmark,NORTHERN EUROPE,5829000.0
18755,797200722.0,B,Peder Griffenfeld,Denmark,NORTHERN EUROPE,5829000.0
18756,797493235.0,Start,Jacob Haugaard,Denmark,NORTHERN EUROPE,5829000.0
18757,797669262.0,Start,Søren Gade,Denmark,NORTHERN EUROPE,5829000.0
18758,798014986.0,Stub,Henrik Nicolai Clausen,Denmark,NORTHERN EUROPE,5829000.0
18759,798260839.0,Stub,Anders Olsen,Denmark,NORTHERN EUROPE,5829000.0
18760,798338069.0,Stub,Ivar Nørgaard,Denmark,NORTHERN EUROPE,5829000.0
18761,798488499.0,Start,Sigrið av Skarði Joensen,Denmark,NORTHERN EUROPE,5829000.0
18762,798626493.0,Start,Søren Jessen-Petersen,Denmark,NORTHERN EUROPE,5829000.0
18763,798659801.0,C,Pia Kjærsgaard,Denmark,NORTHERN EUROPE,5829000.0
18764,799494645.0,Start,John Christmas Møller,Denmark,NORTHERN EUROPE,5829000.0
18765,799524313.0,Start,Pia Christmas-Møller,Denmark,NORTHERN EUROPE,5829000.0
18766,799916192.0,Stub,Verner Dalskov,Denmark,NORTHERN EUROPE,5829000.0
18767,800093634.0,Start,Ditlev Gothard Monrad,Denmark,NORTHERN EUROPE,5829000.0
18768,800720298.0,C,Anker Jørgensen,Denmark,NORTHERN EUROPE,5829000.0
18769,801398153.0,Stub,Mikaela Engell,Denmark,NORTHERN EUROPE,5829000.0
18770,801691166.0,GA,Erik Bo Andersen,Denmark,NORTHERN EUROPE,5829000.0
18771,802653238.0,Stub,Helga Pedersen (Denmark),Denmark,NORTHERN EUROPE,5829000.0
18772,802653357.0,Stub,Pia Gjellerup,Denmark,NORTHERN EUROPE,5829000.0
18773,802653768.0,Start,Lene Espersen,Denmark,NORTHERN EUROPE,5829000.0
18774,802653785.0,Stub,Karen Hækkerup,Denmark,NORTHERN EUROPE,5829000.0
18775,802653818.0,Start,Mette Frederiksen,Denmark,NORTHERN EUROPE,5829000.0
18776,802661726.0,Start,Augo Lynge,Denmark,NORTHERN EUROPE,5829000.0
18777,803040517.0,Start,Jacob Ulfeldt (1535–1593),Denmark,NORTHERN EUROPE,5829000.0
18778,803390850.0,Stub,Flemming Hansen (politician),Denmark,NORTHERN EUROPE,5829000.0
18779,803420029.0,Start,Annette Vilhelmsen,Denmark,NORTHERN EUROPE,5829000.0
18780,803440687.0,GA,Helle Thorning-Schmidt,Denmark,NORTHERN EUROPE,5829000.0
18781,803586149.0,Start,Lis Groes,Denmark,NORTHERN EUROPE,5829000.0
18782,803591770.0,Stub,Johan Frederik Schlegel,Denmark,NORTHERN EUROPE,5829000.0
18783,803594791.0,Start,Edel Saunte,Denmark,NORTHERN EUROPE,5829000.0
18784,804248891.0,Start,Louise Gade,Denmark,NORTHERN EUROPE,5829000.0
18785,804271251.0,Start,Vibeke Storm Rasmussen,Denmark,NORTHERN EUROPE,5829000.0
18786,804338060.0,Stub,Merete Riisager,Denmark,NORTHERN EUROPE,5829000.0
18787,804458335.0,Stub,Sophie Hæstorp Andersen,Denmark,NORTHERN EUROPE,5829000.0
18788,804587841.0,C,Ulrik Frederik Gyldenløve,Denmark,NORTHERN EUROPE,5829000.0
18789,804623621.0,Stub,Morten Østergaard,Denmark,NORTHERN EUROPE,5829000.0
18790,804881157.0,Start,Henning Christophersen,Denmark,NORTHERN EUROPE,5829000.0
18791,805105305.0,Start,Andreas du Plessis de Richelieu,Denmark,NORTHERN EUROPE,5829000.0
18792,805123028.0,C,Søren Krarup,Denmark,NORTHERN EUROPE,5829000.0
18793,805129415.0,Start,Kristian Thulesen Dahl,Denmark,NORTHERN EUROPE,5829000.0
18794,805130348.0,C,Uffe Elbæk,Denmark,NORTHERN EUROPE,5829000.0
18795,805243586.0,Start,Jens Christian Christensen,Denmark,NORTHERN EUROPE,5829000.0
18796,805244157.0,Stub,Otto Liebe,Denmark,NORTHERN EUROPE,5829000.0
18797,805244405.0,Stub,Klaus Berntsen,Denmark,NORTHERN EUROPE,5829000.0
18798,805354445.0,Stub,Erling Foss,Denmark,NORTHERN EUROPE,5829000.0
18799,805824443.0,Start,Martin Henriksen (Danish politician),Denmark,NORTHERN EUROPE,5829000.0
18800,805839784.0,Stub,Søren Espersen,Denmark,NORTHERN EUROPE,5829000.0
18801,805848618.0,Start,Gitte Seeberg,Denmark,NORTHERN EUROPE,5829000.0
18802,806114282.0,C,Elisabeth Johansen,Denmark,NORTHERN EUROPE,5829000.0
18803,806223817.0,GA,Margrethe Vestager,Denmark,NORTHERN EUROPE,5829000.0
18804,806293798.0,C,Inger Støjberg,Denmark,NORTHERN EUROPE,5829000.0
18805,806446287.0,C,Joachim Olsen,Denmark,NORTHERN EUROPE,5829000.0
18806,806579598.0,Start,Niels Neergaard,Denmark,NORTHERN EUROPE,5829000.0
18807,806749081.0,Stub,Gregers Joensen,Denmark,NORTHERN EUROPE,5829000.0
18808,807237660.0,Start,Henning Podebusk,Denmark,NORTHERN EUROPE,5829000.0
18809,807366876.0,Start,Simon Emil Ammitzbøll,Denmark,NORTHERN EUROPE,5829000.0
18810,807400100.0,Stub,Torsten Schack Pedersen,Denmark,NORTHERN EUROPE,5829000.0
18811,807400247.0,Stub,Peter Christensen,Denmark,NORTHERN EUROPE,5829000.0
18812,807400463.0,Start,Kristian Jensen,Denmark,NORTHERN EUROPE,5829000.0
18813,807401010.0,Stub,Carl Holst,Denmark,NORTHERN EUROPE,5829000.0
18814,807453138.0,C,Özlem Cekic,Denmark,NORTHERN EUROPE,5829000.0
18815,807453538.0,Stub,Jonas Dahl,Denmark,NORTHERN EUROPE,5829000.0
18890,644041882.0,Stub,Pierre Philibert de Blancheton,France,WESTERN EUROPE,64940000.0
18891,659315526.0,Stub,Auguste Louis Antoine Fabre,France,WESTERN EUROPE,64940000.0
18892,668091068.0,Stub,Pierre Chatenet,France,WESTERN EUROPE,64940000.0
18893,670960027.0,Stub,List of Presidents of Alsace,France,WESTERN EUROPE,64940000.0
18894,671475479.0,Stub,Patrick Bourson,France,WESTERN EUROPE,64940000.0
18895,672709444.0,Stub,André Boulloche,France,WESTERN EUROPE,64940000.0
18896,693011077.0,Stub,Émile Marie Laurent,France,WESTERN EUROPE,64940000.0
18897,693338177.0,Stub,Ian Brossat,France,WESTERN EUROPE,64940000.0
18898,693552292.0,Stub,Jean Capelle (politician),France,WESTERN EUROPE,64940000.0
18899,700172278.0,C,Alexandre-François Vivien,France,WESTERN EUROPE,64940000.0
18900,700474660.0,Stub,Charles Chaumet,France,WESTERN EUROPE,64940000.0
18901,700475564.0,Stub,Albert Roussin,France,WESTERN EUROPE,64940000.0
18902,700476319.0,Stub,Léon Martin Fourichon,France,WESTERN EUROPE,64940000.0
18903,700476353.0,Stub,Louis Raymond de Montaignac de Chauvance,France,WESTERN EUROPE,64940000.0
18904,703222512.0,Stub,"Charles Louis Bernard de Cléron, comte d'Haussonville",France,WESTERN EUROPE,64940000.0
18905,703224305.0,Stub,Philippe Massoni,France,WESTERN EUROPE,64940000.0
18906,703403120.0,Stub,Daniel Constantin (administrator),France,WESTERN EUROPE,64940000.0
18907,703423083.0,Start,Jacques Claude Beugnot,France,WESTERN EUROPE,64940000.0
18908,703555897.0,Stub,Émile Deschanel,France,WESTERN EUROPE,64940000.0
18909,704438953.0,Stub,Théophile Aube,France,WESTERN EUROPE,64940000.0
18910,704451065.0,Start,Jean Marie Antoine de Lanessan,France,WESTERN EUROPE,64940000.0
18911,704460602.0,Start,Louis-Lucien Klotz,France,WESTERN EUROPE,64940000.0
